LP DATA SID BETTER WORSE
en-cs newstest2017 2964 tuning-task-afrl_8gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 2964 tuning-task-afrl_8gb.sgm.0 LIUM-NMT.4947
en-cs newstest2017 2964 CU-Chimera.4886 online-A.0
en-cs newstest2017 2964 CU-Chimera.4886 PJATK.4761
en-cs newstest2017 2964 online-B.0 online-A.0
en-cs newstest2017 2964 online-B.0 PJATK.4761
en-cs newstest2017 2964 online-B.0 LIUM-FNMT.4852
en-cs newstest2017 2964 online-B.0 CU-Chimera.4886
en-cs newstest2017 2964 online-B.0 LIUM-NMT.4947
en-cs newstest2017 2964 CU-Chimera.4886 LIUM-NMT.4947
en-cs newstest2017 2964 tuning-task-afrl_8gb.sgm.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2964 tuning-task-ufal_8gb.sgm.0 online-A.0
en-cs newstest2017 2964 tuning-task-ufal_8gb.sgm.0 PJATK.4761
en-cs newstest2017 2964 online-B.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2964 tuning-task-ufal_8gb.sgm.0 LIUM-NMT.4947
en-cs newstest2017 2967 CU-Chimera.4886 PJATK.4761
en-cs newstest2017 2967 CU-Chimera.4886 LIUM-FNMT.4852
en-cs newstest2017 2967 CU-Chimera.4886 LIUM-NMT.4947
en-cs newstest2017 2967 CU-Chimera.4886 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2967 limsi-factored-norm.4957 PJATK.4761
en-cs newstest2017 2967 CU-Chimera.4886 limsi-factored-norm.4957
en-cs newstest2017 2967 CU-Chimera.4886 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2967 limsi-factored-norm.4957 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 769 uedin-nmt.4956 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 769 uedin-nmt.4956 PJATK.4761
en-cs newstest2017 769 uedin-nmt.4956 LIUM-NMT.4947
en-cs newstest2017 769 uedin-nmt.4956 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 769 online-B.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 769 online-B.0 PJATK.4761
en-cs newstest2017 769 online-B.0 LIUM-NMT.4947
en-cs newstest2017 769 tuning-task-ufal_8gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 769 tuning-task-ufal_8gb.sgm.0 PJATK.4761
en-cs newstest2017 769 tuning-task-ufal_8gb.sgm.0 LIUM-NMT.4947
en-cs newstest2017 769 tuning-task-ufal_8gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 769 tuning-task-baseline_8gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 769 online-B.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2961 tuning-task-ufal_8gb.sgm.0 uedin-nmt.4956
en-cs newstest2017 2961 uedin-nmt.4956 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2961 uedin-nmt.4956 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2961 CU-Chimera.4886 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2961 online-B.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2961 LIUM-NMT.4947 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2961 CU-Chimera.4886 online-A.0
en-cs newstest2017 2961 LIUM-NMT.4947 online-A.0
en-cs newstest2017 2961 CU-Chimera.4886 PJATK.4761
en-cs newstest2017 2961 online-B.0 online-A.0
en-cs newstest2017 2961 tuning-task-ufal_8gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2961 tuning-task-ufal_8gb.sgm.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2961 tuning-task-ufal_8gb.sgm.0 online-A.0
en-cs newstest2017 2961 tuning-task-ufal_8gb.sgm.0 PJATK.4761
en-cs newstest2017 2961 tuning-task-ufal_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2961 tuning-task-ufal_8gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2961 tuning-task-afrl_4gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2961 tuning-task-afrl_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2961 online-A.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2961 PJATK.4761 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2961 CU-Chimera.4886 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2961 online-B.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2961 LIUM-NMT.4947 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2961 tuning-task-afrl_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2961 online-A.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2961 PJATK.4761 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2961 CU-Chimera.4886 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2961 online-B.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2961 LIUM-NMT.4947 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2960 LIUM-FNMT.4852 LIUM-NMT.4947
en-cs newstest2017 2960 LIUM-FNMT.4852 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2960 LIUM-NMT.4947 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2960 LIUM-FNMT.4852 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2960 LIUM-NMT.4947 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2960 LIUM-FNMT.4852 online-A.0
en-cs newstest2017 2963 online-B.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2963 online-B.0 LIUM-FNMT.4852
en-cs newstest2017 2963 tuning-task-ufal_8gb.sgm.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2963 tuning-task-ufal_8gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 2963 tuning-task-ufal_8gb.sgm.0 CU-Chimera.4886
en-cs newstest2017 2963 tuning-task-ufal_8gb.sgm.0 online-B.0
en-cs newstest2017 2963 tuning-task-ufal_8gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2962 PJATK.4761 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2962 limsi-factored-norm.4957 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2962 PJATK.4761 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2962 limsi-factored-norm.4957 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2962 tuning-task-ufal_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2962 PJATK.4761 CU-Chimera.4886
en-cs newstest2017 2962 PJATK.4761 LIUM-NMT.4947
en-cs newstest2017 2962 PJATK.4761 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2962 limsi-factored-norm.4957 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2962 PJATK.4761 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2962 limsi-factored-norm.4957 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2962 tuning-task-ufal_8gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2962 tuning-task-denisov_4gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2962 tuning-task-denisov_4gb.sgm.0 LIUM-NMT.4947
en-cs newstest2017 2962 tuning-task-denisov_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2962 limsi-factored-norm.4957 CU-Chimera.4886
en-cs newstest2017 2962 limsi-factored-norm.4957 LIUM-NMT.4947
en-cs newstest2017 2962 tuning-task-afrl_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2962 PJATK.4761 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2962 CU-Chimera.4886 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2962 tuning-task-afrl_8gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2962 LIUM-NMT.4947 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2962 limsi-factored-norm.4957 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 762 uedin-nmt.4956 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 762 uedin-nmt.4956 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 762 uedin-nmt.4956 PJATK.4761
en-cs newstest2017 762 uedin-nmt.4956 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 762 uedin-nmt.4956 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 762 tuning-task-afrl_4gb.sgm.0 PJATK.4761
en-cs newstest2017 762 tuning-task-afrl_4gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 762 online-B.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 762 LIUM-NMT.4947 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 762 limsi-factored-norm.4957 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 762 tuning-task-afrl_4gb.sgm.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 762 online-B.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 762 LIUM-NMT.4947 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 762 limsi-factored-norm.4957 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 762 LIUM-NMT.4947 PJATK.4761
en-cs newstest2017 762 online-B.0 PJATK.4761
en-cs newstest2017 762 online-B.0 LIUM-NMT.4947
en-cs newstest2017 762 tuning-task-ufal_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 762 tuning-task-ufal_8gb.sgm.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 762 tuning-task-ufal_8gb.sgm.0 PJATK.4761
en-cs newstest2017 762 tuning-task-ufal_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 762 tuning-task-ufal_8gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 762 tuning-task-afrl_4gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 762 online-B.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 762 LIUM-NMT.4947 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 762 limsi-factored-norm.4957 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 762 limsi-factored-norm.4957 PJATK.4761
en-cs newstest2017 762 tuning-task-afrl_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 762 online-B.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 762 LIUM-NMT.4947 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 762 limsi-factored-norm.4957 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 763 uedin-nmt.4956 LIUM-NMT.4947
en-cs newstest2017 763 uedin-nmt.4956 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 763 uedin-nmt.4956 limsi-factored-norm.4957
en-cs newstest2017 763 uedin-nmt.4956 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 763 online-A.0 limsi-factored-norm.4957
en-cs newstest2017 763 online-B.0 LIUM-NMT.4947
en-cs newstest2017 763 online-B.0 limsi-factored-norm.4957
en-cs newstest2017 763 online-A.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 763 PJATK.4761 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 763 online-B.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 763 LIUM-NMT.4947 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 763 limsi-factored-norm.4957 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 763 tuning-task-baseline_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 763 PJATK.4761 limsi-factored-norm.4957
en-cs newstest2017 763 online-B.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1783 uedin-nmt.4956 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 1783 uedin-nmt.4956 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 1783 uedin-nmt.4956 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1783 PJATK.4761 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 1783 CU-Chimera.4886 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 1783 online-B.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 1783 LIUM-NMT.4947 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 1783 limsi-factored-norm.4957 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 1783 CU-Chimera.4886 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 1783 online-B.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 1783 LIUM-NMT.4947 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 1783 limsi-factored-norm.4957 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 1783 LIUM-NMT.4947 PJATK.4761
en-cs newstest2017 1783 online-B.0 PJATK.4761
en-cs newstest2017 1783 LIUM-NMT.4947 limsi-factored-norm.4957
en-cs newstest2017 1783 PJATK.4761 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1783 CU-Chimera.4886 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1783 online-B.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1783 LIUM-NMT.4947 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1783 limsi-factored-norm.4957 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2969 uedin-nmt.4956 PJATK.4761
en-cs newstest2017 2969 uedin-nmt.4956 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2969 online-A.0 PJATK.4761
en-cs newstest2017 2969 LIUM-FNMT.4852 PJATK.4761
en-cs newstest2017 2969 online-A.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2969 LIUM-FNMT.4852 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2969 online-B.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2969 tuning-task-baseline_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2969 online-B.0 PJATK.4761
en-cs newstest2017 2969 online-A.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2969 tuning-task-baseline_8gb.sgm.0 PJATK.4761
en-cs newstest2017 2969 LIUM-FNMT.4852 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2969 online-B.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 767 tuning-task-afrl_4gb.sgm.0 online-A.0
en-cs newstest2017 767 tuning-task-afrl_4gb.sgm.0 PJATK.4761
en-cs newstest2017 767 tuning-task-afrl_4gb.sgm.0 limsi-factored-norm.4957
en-cs newstest2017 767 online-A.0 PJATK.4761
en-cs newstest2017 767 CU-Chimera.4886 online-A.0
en-cs newstest2017 767 CU-Chimera.4886 PJATK.4761
en-cs newstest2017 767 online-B.0 online-A.0
en-cs newstest2017 767 online-B.0 PJATK.4761
en-cs newstest2017 767 limsi-factored-norm.4957 PJATK.4761
en-cs newstest2017 767 CU-Chimera.4886 limsi-factored-norm.4957
en-cs newstest2017 767 tuning-task-afrl_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 767 CU-Chimera.4886 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 767 online-B.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 767 limsi-factored-norm.4957 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1786 LIUM-FNMT.4852 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 1786 LIUM-FNMT.4852 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 1786 LIUM-FNMT.4852 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 1786 LIUM-FNMT.4852 online-A.0
en-cs newstest2017 1786 LIUM-FNMT.4852 PJATK.4761
en-cs newstest2017 1786 LIUM-FNMT.4852 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 1786 LIUM-FNMT.4852 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 1786 tuning-task-baseline_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 1786 tuning-task-baseline_8gb.sgm.0 online-A.0
en-cs newstest2017 1786 LIUM-FNMT.4852 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1787 PJATK.4761 uedin-nmt.4956
en-cs newstest2017 1787 CU-Chimera.4886 uedin-nmt.4956
en-cs newstest2017 1787 online-B.0 uedin-nmt.4956
en-cs newstest2017 1787 tuning-task-ufal_8gb.sgm.0 uedin-nmt.4956
en-cs newstest2017 1787 tuning-task-denisov_4gb.sgm.0 uedin-nmt.4956
en-cs newstest2017 1787 tuning-task-baseline_8gb.sgm.0 uedin-nmt.4956
en-cs newstest2017 1787 PJATK.4761 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 1787 CU-Chimera.4886 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 1787 online-B.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 1787 PJATK.4761 LIUM-FNMT.4852
en-cs newstest2017 1787 CU-Chimera.4886 LIUM-FNMT.4852
en-cs newstest2017 1787 online-B.0 LIUM-FNMT.4852
en-cs newstest2017 1787 online-B.0 limsi-factored-norm.4957
en-cs newstest2017 1787 tuning-task-ufal_8gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 1787 tuning-task-ufal_8gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 1787 tuning-task-ufal_8gb.sgm.0 limsi-factored-norm.4957
en-cs newstest2017 1787 tuning-task-denisov_4gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 1787 tuning-task-denisov_4gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 1787 tuning-task-denisov_4gb.sgm.0 limsi-factored-norm.4957
en-cs newstest2017 1787 PJATK.4761 limsi-factored-norm.4957
en-cs newstest2017 1787 CU-Chimera.4886 limsi-factored-norm.4957
en-cs newstest2017 1787 tuning-task-baseline_8gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 1787 tuning-task-baseline_8gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 1787 tuning-task-baseline_8gb.sgm.0 limsi-factored-norm.4957
en-cs newstest2017 1611 online-B.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 1611 tuning-task-afrl_8gb.sgm.0 online-A.0
en-cs newstest2017 1611 tuning-task-afrl_8gb.sgm.0 PJATK.4761
en-cs newstest2017 1611 LIUM-FNMT.4852 online-A.0
en-cs newstest2017 1611 tuning-task-denisov_4gb.sgm.0 online-A.0
en-cs newstest2017 1611 online-B.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 1611 tuning-task-baseline_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 1611 online-B.0 online-A.0
en-cs newstest2017 1611 online-B.0 PJATK.4761
en-cs newstest2017 1611 online-B.0 LIUM-FNMT.4852
en-cs newstest2017 1611 tuning-task-baseline_8gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 1611 tuning-task-baseline_8gb.sgm.0 online-A.0
en-cs newstest2017 1611 tuning-task-baseline_8gb.sgm.0 PJATK.4761
en-cs newstest2017 1611 tuning-task-baseline_8gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 1078 uedin-nmt.4956 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 1078 uedin-nmt.4956 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 1078 uedin-nmt.4956 online-A.0
en-cs newstest2017 1078 uedin-nmt.4956 LIUM-FNMT.4852
en-cs newstest2017 1078 uedin-nmt.4956 online-B.0
en-cs newstest2017 1078 uedin-nmt.4956 LIUM-NMT.4947
en-cs newstest2017 1078 uedin-nmt.4956 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 1078 tuning-task-afrl_4gb.sgm.0 online-A.0
en-cs newstest2017 1078 tuning-task-afrl_4gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 1078 tuning-task-afrl_4gb.sgm.0 online-B.0
en-cs newstest2017 1078 tuning-task-afrl_4gb.sgm.0 LIUM-NMT.4947
en-cs newstest2017 1078 tuning-task-afrl_4gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 1078 tuning-task-ufal_4gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 1078 tuning-task-baseline_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 1078 tuning-task-afrl_4gb.sgm.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 1078 tuning-task-afrl_8gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 1078 limsi-factored-norm.4957 online-A.0
en-cs newstest2017 1078 LIUM-NMT.4947 LIUM-FNMT.4852
en-cs newstest2017 1078 tuning-task-ufal_8gb.sgm.0 online-A.0
en-cs newstest2017 1078 tuning-task-ufal_8gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 1078 tuning-task-ufal_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 1078 tuning-task-afrl_4gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 1078 limsi-factored-norm.4957 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 1078 tuning-task-baseline_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 1078 limsi-factored-norm.4957 LIUM-FNMT.4852
en-cs newstest2017 1078 tuning-task-baseline_8gb.sgm.0 online-A.0
en-cs newstest2017 1078 tuning-task-baseline_8gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 1078 tuning-task-baseline_8gb.sgm.0 online-B.0
en-cs newstest2017 1079 tuning-task-afrl_4gb.sgm.0 PJATK.4761
en-cs newstest2017 1079 tuning-task-afrl_4gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 1079 tuning-task-afrl_4gb.sgm.0 CU-Chimera.4886
en-cs newstest2017 1079 tuning-task-afrl_4gb.sgm.0 online-B.0
en-cs newstest2017 1079 tuning-task-afrl_4gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 1079 tuning-task-afrl_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 1079 online-B.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 1079 tuning-task-baseline_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 1079 tuning-task-afrl_8gb.sgm.0 PJATK.4761
en-cs newstest2017 1079 tuning-task-afrl_8gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 1079 tuning-task-afrl_8gb.sgm.0 CU-Chimera.4886
en-cs newstest2017 1079 online-B.0 PJATK.4761
en-cs newstest2017 1079 online-B.0 LIUM-FNMT.4852
en-cs newstest2017 1079 online-B.0 CU-Chimera.4886
en-cs newstest2017 1079 tuning-task-afrl_4gb.sgm.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 1079 tuning-task-afrl_8gb.sgm.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 1079 online-B.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 1079 tuning-task-baseline_8gb.sgm.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 1079 tuning-task-afrl_4gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 1079 tuning-task-afrl_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 1079 online-B.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 1079 tuning-task-afrl_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1079 tuning-task-afrl_8gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1079 tuning-task-baseline_8gb.sgm.0 PJATK.4761
en-cs newstest2017 1079 tuning-task-baseline_8gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 1079 tuning-task-baseline_8gb.sgm.0 CU-Chimera.4886
en-cs newstest2017 1076 uedin-nmt.4956 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 1076 uedin-nmt.4956 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 1076 uedin-nmt.4956 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1076 online-B.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 1076 limsi-factored-norm.4957 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 1076 limsi-factored-norm.4957 online-B.0
en-cs newstest2017 1076 online-B.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 1076 limsi-factored-norm.4957 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 1076 online-B.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1076 limsi-factored-norm.4957 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1077 PJATK.4761 limsi-factored-norm.4957
en-cs newstest2017 1077 PJATK.4761 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1074 uedin-nmt.4956 CU-Chimera.4886
en-cs newstest2017 1074 uedin-nmt.4956 online-B.0
en-cs newstest2017 1074 uedin-nmt.4956 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 1074 uedin-nmt.4956 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1074 tuning-task-afrl_4gb.sgm.0 CU-Chimera.4886
en-cs newstest2017 1074 online-A.0 CU-Chimera.4886
en-cs newstest2017 1074 PJATK.4761 CU-Chimera.4886
en-cs newstest2017 1074 LIUM-FNMT.4852 CU-Chimera.4886
en-cs newstest2017 1074 online-A.0 online-B.0
en-cs newstest2017 1074 PJATK.4761 online-B.0
en-cs newstest2017 1074 LIUM-FNMT.4852 online-B.0
en-cs newstest2017 1074 online-A.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 1074 PJATK.4761 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 1074 LIUM-FNMT.4852 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 1074 online-A.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1074 PJATK.4761 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1074 LIUM-FNMT.4852 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1072 tuning-task-afrl_4gb.sgm.0 PJATK.4761
en-cs newstest2017 1072 tuning-task-afrl_4gb.sgm.0 online-B.0
en-cs newstest2017 1072 online-A.0 PJATK.4761
en-cs newstest2017 1072 LIUM-NMT.4947 PJATK.4761
en-cs newstest2017 1072 online-A.0 online-B.0
en-cs newstest2017 1072 LIUM-NMT.4947 online-B.0
en-cs newstest2017 1072 tuning-task-ufal_8gb.sgm.0 PJATK.4761
en-cs newstest2017 1072 tuning-task-ufal_8gb.sgm.0 online-B.0
en-cs newstest2017 1072 tuning-task-baseline_8gb.sgm.0 PJATK.4761
en-cs newstest2017 1072 tuning-task-baseline_8gb.sgm.0 online-B.0
en-cs newstest2017 1073 tuning-task-ufal_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 1073 tuning-task-ufal_8gb.sgm.0 online-B.0
en-cs newstest2017 1073 tuning-task-ufal_8gb.sgm.0 tuning-task-afrl_8gb.sgm.0
